Title ID	Region	Name	PKG direct link	zRIF	Content ID	Last Modification Date	Original Name	File Size	SHA256	Required FW
PCSG00895	JP	Yahari Game Demo Ore no Seishun Love-Kome wa Machigatteiru. Zoku	MISSING	KO5ifR1dQ+d7BRiYm5hCbbGwNAXZ7x/k6u7oGRQa5e8dGuYZ4ojPf/yx214HeR67u2SZi/11ET/u0Rgf3AAAeTwUswAA	JP0745-PCSG00895_00-OREGAIRUZOKUVITA	2018-03-16 12:39:50		926382000		
PCSG00896	JP	Meiji Toukyou Renka: Full Moon	MISSING	MISSING	JP0745-PCSG00896_00-MEIKOIVITA000000			2389574464		
PCSG00897	JP	Shin Hayarigami 2	http://zeus.dl.playstation.net/cdn/JP0404/PCSG00897_00/JP0404-PCSG00897_00-SHINHAYARIGAMIPV_bg_1_dd3e87d982ee17c08d75338890773cc13f4b5962.pkg	KO5ifR1dQ+d7BQBtNoHaYmFpDrI/2MPTz8Mx0jHI093R1zMgDJ//Ns5+Il6zQ3ru5Qzdpmnd/e2jMT64AQC+oBV+	JP0404-PCSG00897_00-SHINHAYARIGAMIPV	2018-05-10 09:47:09		1114831728	6879e3f7a48b4313e1c2910ee65015e3e726d97b1c7eb748b5fff9d0f309a9e3	3.60
PCSG00898	JP	Divine Prison Tower: Mary Skelter Collector's Edition (3.61+) [3.61]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00898_00/JP0031-PCSG00898_00-CHMARYSKELTER001_bg_1_c50025203491a621e358ee1e0f386e0ff3e155f2.pkg	KO5ifR1dQ+d7BQDtN4TaYmFpAbLf2cPXMSgy2NvVJ8Q1CGgnPv+tVjHdnqO9Q3XVCtkfcSzbgkZjfHADAAYwE+IA	JP0031-PCSG00898_00-CHMARYSKELTER001	2018-05-14 06:31:29		2717890016	dffd09284661debe062436079d93703fc94446937b86132c95ef3e18a25ef55c	
PCSG00899	JP	Tokyo Tattoo Girls (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/JP1664/PCSG00899_00/JP1664-PCSG00899_00-NIKKATSUSUSHI001_bg_1_cb044b7dd95cbfb928a83a65099413b2bbf8e2ac.pkg	KO5ifR1dQ+d7BRiamZlAbbGwtATZ7+fp7e0YEhwKhB6eQDvx+W/u+mN2Ey/unpyzZNqbnT29IaMxPrgBANGoFsAA	JP1664-PCSG00899_00-NIKKATSUSUSHI001	2018-03-10 11:00:02	刺青の国	298078096	502be85f42b90376ffe7bd04d7ae97364d1e180fc8d1b4acb9b53f72f6fbf453	3.61
PCSG00901	JP	AstralAir no Shiroki Eien: White Eternity	MISSING	MISSING	JP0746-PCSG00901_00-WHITEETERNITYZZZ			2503714496		
PCSG00902	JP	Torikago no Marriage: Hatsukoi no Tsubasa	MISSING	MISSING	JP0746-PCSG00902_00-TORIMARIZZZZZZZZ			1063741776		
PCSG00903	JP	NEW GAME! -THE CHALLENGE STAGE!-	MISSING	KO5ifR1dQ+d7BRiYm5hCbbE0MAbZ7+ca7u7o6xriHBzmGeJoYIjPfx23K9/ys653dn3zbp/g1gze0Rgf3AAArKcU3AAA	JP0745-PCSG00903_00-NEWGAMETCSVITA01	2018-03-16 17:44:21		1632548464		
PCSG00904	JP	PuraMai Wars V	MISSING	MISSING	JP0741-PCSG00904_00-PURAMAIWARSV0000			1336834112		
PCSG00905	JP	PriministAr	MISSING	MISSING	JP0741-PCSG00905_00-PRIMINISTARVITA2			1481045520		
PCSG00906	JP	Saka Agari Hurricane Portable	MISSING	MISSING	JP0741-PCSG00906_00-SAKAAGARIHURRICA		さかあがりハリケーン Portable	1385654816		
PCSG00907	JP	Strawberry Nauts	http://zeus.dl.playstation.net/cdn/JP0741/PCSG00907_00/JP0741-PCSG00907_00-STRAWBERRYNAUTS2_bg_1_6977fa6c4c07c81815df91acbf7e0c8a4ab28512.pkg	KO5ifR1dQ+d7BRiYmxhCbbE0MAfZHxwS5Bju5BoUFOnnGBoSbITPf3+2frv1p2BebeytGEP2tScej8b44AYAAosXbwAA	JP0741-PCSG00907_00-STRAWBERRYNAUTS2	2018-03-31 16:08:11		1173184464	527f9afa2aebd2800233655d793f93bbd8983aa2fd28d89b2428af48f7dcdfea	3.60
PCSG00908	JP	Saki: Zenkoku-hen Plus (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG00908_00/JP0741-PCSG00908_00-SAKIGAME00000003_bg_1_8f40e091e32a80a6bc2fc5e291c91a57643b59d7.pkg	KO5ifR1dQ+d7BRiYmxhCbbE0sADZH+zo7enu6OsKtdMYn/+CI79cmdOUYukouFar3MPCZzTGBzcAADGSEtMA	JP0741-PCSG00908_00-SAKIGAME00000003	2018-04-20 18:07:20	咲-Saki-全国編Plus	1475116256	abb3667b60c4523a3094961221195098a07c25dacca23e1bd9a05d8c2ddf2fc6	3.63
PCSG00909	JP	Yunohana SpRING! Cherishing Time	MISSING	MISSING	JP0031-PCSG00909_00-YUNOHANASPRINGFD			1829023856		
PCSG00910	JP	DIABOLIK LOVERS LOST EDEN	MISSING	MISSING	JP0031-PCSG00910_00-DIABOLIKLOVERSLE			3319825616		
PCSG00911	JP	Re:BIRTHDAY SONG: Koi o Utau Shinigami	MISSING	MISSING	JP0022-PCSG00911_00-REBSAR0000000000			2338999040		
PCSG00913	JP	Kimi o Aogi Otome wa Hime ni	MISSING	MISSING	JP0741-PCSG00913_00-KIMIOTOME0000000			1396768240		
PCSG00914	JP	Uta no * Prince-Sama: Repeat LOVE	MISSING	MISSING	JP0578-PCSG00914_00-UTAPRIREPEATLOVE			3076159040		
PCSG00916	JP	Starry☆Sky～Summer Stories～	MISSING	MISSING	JP0022-PCSG00916_00-STSKSU0000000000			2493224752		
PCSG00917	JP	Starry☆Sky ～Autumn Stories～	MISSING	MISSING	JP0022-PCSG00917_00-STSKAU0000000000			2437442704		
PCSG00919	JP	Orfleurs: Koufuku no Hanataba	MISSING	MISSING	JP0746-PCSG00919_00-ORFRERES20160126			2018631648		
PCSG00920	JP	Super Robot Taisen V	MISSING	MISSING	JP0700-PCSG00920_00-EST001VTSRWJP000			3031120768		
PCSG00921	JP	Geten no Hana with Yume Akari - Aizouban	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00921_00/JP0106-PCSG00921_00-GETENVITAPKG0000_bg_1_e39e235d5b72c2218f4dba8963d52e50bfda7883.pkg	KO5ifR1dg/J5YXyvAANDAzOoLZZGhiD73V1DXP3CPEMcA7zBVuPzH8dHUbl1vwWSDTXFXff4aM0f5NHBPNLTIwDOQBKP	JP0106-PCSG00921_00-GETENVITAPKG0000	2018-03-20 14:41:15		3235853040	e79ba76fc7a585ae441b71b47f99976164929efb5708e3a0f2ef3f60120169e1	3.60
PCSG00922	JP	Furuki Yoki Jidai no Boukentan	MISSING	MISSING	JP0055-PCSG00922_00-FURUKIYOKIVITPRO		古き良き時代の冒険譚	92486400		
PCSG00924	JP	Shoujo to Dragon: Genjuu Keiyaku Cryptract	http://zeus.dl.playstation.net/cdn/JP1070/PCSG00924_00/JP1070-PCSG00924_00-0000000000000001_bg_1_c7ca92d7882cdbf34f3e505ab5e5a05abda304bb.pkg	KO5ifR1dQ+d7BRgCnQK1xdLIBGS/ASowxOc/4z/fu4KDdDW/HLl76tfUZKbRGB/cAACqzRRs	JP1070-PCSG00924_00-0000000000000001	2017-09-26 00:00:00	少女とドラゴン	4193600	ca1c80d865d97f2f296565c17c71892e8a8323d26434d968ee6071e877b8bf83	3.60
PCSG00926	JP	Hoshiori Yume Mirai: Converted Edition	MISSING	MISSING	JP0548-PCSG00926_00-0000000000000000			3577720208		
PCSG00928	JP	LEGO Ninjago: Nindroids	MISSING	MISSING	JP0012-PCSG00928_00-LEGONINJAGO00000			1262268208		
PCSG00929	JP	Atelier Firis ~The Alchemist and the Mysterious Journey~ (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00929_00/JP0106-PCSG00929_00-FIRISMASTER00000_bg_1_9ce5668b677aa55042a0baa2d32d9c81bcbcd0ce.pkg	KO5ifR1dQ+d7BRgYGphBbbE0sgTZ7+YZ5Bns6xgc4hoEthSf/yKK/MzkdTR78124rNj1WI6OxvjgBgAZLhDu	JP0106-PCSG00929_00-FIRISMASTER00000	2018-04-17 07:28:11	フィリスのアトリエ ~不思議な旅の錬金術士~	2643258880	bd6f2746503dc514ce0907c9c7ff5faa7169f334a780a954083a12ec3818accc	3.61
PCSG00930	JP	Hakuouki: Yuugi Roku - Taishitachi no Daienkai	MISSING	KO5ifR1dQ+d7BQDtN4TaYmkMtt/TLcwzxDEy1N0zyN87FGgGHmC7dJ7y38sZLKw2t0RmtOxSHI3xwQ0AVYUUDQAA	JP0031-PCSG00930_00-IFVITAYUGIROKU00	2018-03-12 19:59:10		2813388592		
PCSG00931	JP	Plastic Memories	http://zeus.dl.playstation.net/cdn/JP0745/PCSG00931_00/JP0745-PCSG00931_00-PLASTICMEMORIESV_bg_1_3b3db37ab6d368b0d102aec56c1ef5e07255d686.pkg	KO5ifR1dQ+d7BRiYm5hCbbE0NgTZH+DjGBzi6ezr6usf5OkaHIbPf207uSKv7LvwPNVGTnCnxFaZ0Rgf3AAARu8UlwAA	JP0745-PCSG00931_00-PLASTICMEMORIESV	2018-04-27 15:47:50	プラスティック・メモリーズ	1595796832	10be652f6410e7276794b04e021dd15bcb65c3303389c9de34d246cd5f531e54	3.60
PCSG00932	JP	Itadaki Street: Dragon Quest & Final Fantasy 30th Anniversary (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0082/PCSG00932_00/JP0082-PCSG00932_00-APPCONVVITAXXXXX_bg_1_ff01da22e28f910645bed9c335637111909f53e5.pkg	KO5ifR1dQ+d7BQBdAbPF0tgIbH9AAND+sDDPEMcIEMDnv+c15w6vKu/oKbxuL63LrnN6NMYHNwAArRUVZwAA	JP0082-PCSG00932_00-APPCONVVITAXXXXX	2018-04-20 19:38:15	いただきストリート　ドラゴンクエスト＆ファイナルファンタジー　30th ANNIVERSARY	1419641536	cf3000d72767d8ac79c8c0e4f65e35a00a83422fb21c93bdec559a52ad1ba164	3.63
PCSG00933	JP	Re:Zero - kara Hajimeru Isekai Seikatsu - Death or Kiss (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0745/PCSG00933_00/JP0745-PCSG00933_00-REZEROPSVITA0000_bg_1_c412b2c2b46c4f53eb622698cfd2f1a5ea0ae7f3.pkg	KO5ifR1dQ+d7BRiYm5hCbbE0NgbZH+Qa5RrkHxAc5hkCMsoAn//Eu+puZjELfrSsyt7LMM1u+WiMD24AAJnHE6AA	JP0745-PCSG00933_00-REZEROPSVITA0000	2018-03-19 13:34:24	Re:ゼロから始める異世界生活-DEATH OR KISS-	2051210240	fcc088e8f16ebd80f5a7beb5ff2f2c858df7bceec2a210cb52c1aca57d6a3a39	3.63
PCSG00934	JP	Shinsei Batteki Drive Girls	MISSING	MISSING	JP1398-PCSG00934_00-DGL0000000000000			605119008		
PCSG00935	JP	BLACK WOLVES SAGA -Weiβ und Schwarz-	MISSING	MISSING	JP0031-PCSG00935_00-BLACKWOLVESSAGAV			3279687200		
PCSG00936	JP	Danganronpa V3: Killing Harmony (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0365/PCSG00936_00/JP0365-PCSG00936_00-DANGANV3VITA0000_bg_1_0c5b85c1e974220f886a761b85bb285ceaaf5904.pkg	KO5ifR1dQ+d7BRgYm5lCbbE0NgPZ7+Lo5+7oF2Yc5hkCMsoAn/+6Iidbnw/+Ne8Y/1UZ7tA360djfHADAHiyFMgA	JP0365-PCSG00936_00-DANGANV3VITA0000	2018-04-13 22:27:28	ニューダンガンロンパV3 みんなのコロシアイ新学期	3519916576	26ead31b11e64ec05ef0590e96077164e6d70a2fd3fcb2a85bfa237d640fa31f	3.63
PCSG00938	JP	Wand of Fortune R2: Jikuu ni Shizumu Mokushiroku (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00938_00/JP0031-PCSG00938_00-WANDOFFORTUNE200_bg_1_412acfca078b780f21cbe05860ef1d6f86e5bec0.pkg	KO5ifR1dQ+d7BQDtN4TaYmlsAbI/3NHPxd/NzT8oJNTP1QhoBh4QrCMcUfmSpWzFin2n64983Twa44MbAACF1hVs	JP0031-PCSG00938_00-WANDOFFORTUNE200	2018-05-01 13:55:36		3438959760	75ddbf4a6a84eb63543ba0e635c0981497ae4186a208a6f2a138b1906117edfd	3.63
PCSG00939	JP	Omega Labyrinth Z (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0367/PCSG00939_00/JP0367-PCSG00939_00-0000000000000002_bg_1_282b8501adf1f7db013632ed1a52515e8d02ffe4.pkg	KO5ifR1dQ+d7BRgYm5lDbbE0tgTZb4AKjPD57031lsWb47Q1CyIb9S5Zqz0djfHBDQCmQxMw	JP0367-PCSG00939_00-0000000000000002	2018-03-12 23:34:20		1205985600	d540b7ea75a55fa3a56ae839327f93a7736144b0eb769943c970e81345702387	3.63
PCSG00940	JP	AIR	MISSING	MISSING	JP0548-PCSG00940_00-0000000000000000			1601587392		
PCSG00941	JP	Crank In	MISSING	MISSING	JP0125-PCSG00941_00-CRANKIN0000000ID			2168830080		
PCSG00942	JP	Otome Riron to Sono Shuuhen: Bon Voyage (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG00942_00/JP0746-PCSG00942_00-OTSURIRO00000000_bg_1_e0d5323ab7c6983c2c31cf204636e9d52ae1f80a.pkg	KO5ifR1dQ+d7BRiYm5hBbbE0MQLZ7x8SHBrkGeQPsxSf/1ZYu808xTbzU/irdddNP86xHI3xwQ0AZo0VWwAA	JP0746-PCSG00942_00-OTSURIRO00000000	2018-05-16 13:37:38		3464405952	83bb1247eb898a5d58b1b1c87046ddaa589f8a57767bbb0ff0630d36025b9d93	3.61
PCSG00943	JP	Berserk and the Band of the Hawk (3.61+!)	MISSING	MISSING	JP0106-PCSG00943_00-SLAYERGAME000000			2995313952		
PCSG00944	JP	Shiro to Kuro no Alice	MISSING	MISSING	JP0031-PCSG00944_00-BLACKWHITEALICE0			2297499440		
PCSG00945	JP	Taiheiyou no Arashi: Koukoku no Kouhai Kokoniari 1942 Senkan Yamato Hankou no Goujuu	MISSING	MISSING	JP0393-PCSG00945_00-ARASI00DLPACKAGE			693758752		
PCSG00946	JP	Penny-Punching Princess (3.61+!) [3.61]	MISSING	KO5ifR1dQ+d7BQBtNoHaYmliBrLf19/PNTIgyNPP2TU4GGQGHrBMTvxk1drQmUF2oYGzNU+fG43xwQ0Am3AUPAAA	JP0404-PCSG00946_00-MONEYPRINCESS000	2018-03-20 15:09:36	プリンセスは金の亡者	1010900400		
PCSG00947	JP	Macross Delta Scramble (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/JP0700/PCSG00947_00/JP0700-PCSG00947_00-MACROSSDS0000000_bg_1_a84e59d6251ad40167ebf7a08020bca389a7c030.pkg	KO5ifR1dQ+d7BYBcArXF0sQcZL+vo3OQf3CwSzDUUnz+K1JdxRN193XxWSMj9Xtn22xGY3xwAwBKZRQX	JP0700-PCSG00947_00-MACROSSDS0000000	2018-04-01 09:31:14		1720788464	1abd5ee6f18f6721defc9552ecf92f4d4b32fd5c49b4749e0b62227751e4f314	3.61
PCSG00948	JP	Suran digit	MISSING	MISSING	JP0031-PCSG00948_00-SURANDIGIT000000			2452606272		
PCSG00949	JP	San Goku Shi 13 with Power-Up Kit	MISSING	MISSING	JP0106-PCSG00949_00-SAN13WPKGAMEJP00			2752848544		
PCSG00950	JP	Osomatsu-san: The Game	MISSING	MISSING	JP0031-PCSG00950_00-OSOMATSUSANGAME0			1275615632		
PCSG00951	JP	Nep-Nep Connect: Chaos Chanpuru (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0031/PCSG00951_00/JP0031-PCSG00951_00-NEPNEPCONNECT000_bg_1_0b9148e8323a9dd28165dc5d8e665630d6489626.pkg	KO5ifR1dQ+d7BQDtN4TaYmlqCLLfzzUAiIBO8HN1BrkCn/+WfumUevbll02kWdxzdsfLbqMxPrgBAF9DFUoA	JP0031-PCSG00951_00-NEPNEPCONNECT000	2018-03-13 3:39:23	ねぷねぷ☆コネクト カオスチャンプル	2037829584	c619fe43b2f6c4e8656971b7e42df34656441c14fe461b1df23cc0ec01af7f6d	3.65
PCSG00952	JP	Akiba's Beat (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0048/PCSG00952_00/JP0048-PCSG00952_00-0000000000000000_bg_1_4913f58a6d1f7b817b8208dae4b3d23dbbdd55e1.pkg	KO5ifR1dQ+d7BQCttoDaYmlqBLLfAA3g81/ZfVeby5F/44O4H+ywsEq+NhrjgxsAAAntE3AA	JP0048-PCSG00952_00-0000000000000000	2018-03-27 14:37:48		2760067808	a56e5686db04bf793e76395bd50baccdbd4e8fc20506de922bd4d2498d735ffb	3.63
PCSG00953	JP	Macross Delta Scramble (RunPika Sound Edition)	MISSING	MISSING	JP0700-PCSG00953_00-MACROSSDSRSE0000		マクロスΔスクランブル ルンピカ♪サウンドエディション			
PCSG00954	JP	Sengoku Musou: Sanada Maru	MISSING	MISSING	JP0106-PCSG00954_00-RIVERGAMEJP00000			3270458080		
PCSG00955	JP	Color Guardians	MISSING	MISSING	JP0186-PCSG00955_00-FPLCGMAINGAME001					
PCSG00957	JP	Garou: Mark of the Wolves (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0576/PCSG00957_00/JP0576-PCSG00957_00-GAROU00000000PSV_bg_1_bb761e4fabee68f119ccde52a8edc2de424ea0ac.pkg	KO5ifR1dQ+d7BRiYmptBbbE0NQfZ7+4Y5B8KszEgOAyf/6QfTD/4/V7w9KbQ5j2P3hQdGo3xwQ0AeXEWngAA	JP0576-PCSG00957_00-GAROU00000000PSV	2018-03-10 11:00:02	餓狼 MARK OF THE WOLVES	161390656	3ae0dac189159a71d2f48a8e0cc0189a6067582b318e60a68cd81062a58f22df	3.63
PCSG00958	JP	Rei-Jin-G-Lu-P (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0013/PCSG00958_00/JP0013-PCSG00958_00-KEMCOREIJINGLUPV_bg_1_239b4007e30d2af6796c3c6531401be94b5a3bb8.pkg	KO5ifR1dQ+d7BQANNYbaYmlqAbLf29XX2T/I1dPL08/dJzQgDJ//5u9onW5dWT5XZJHh1IAN9wRHY3xwAwClURTU	JP0013-PCSG00958_00-KEMCOREIJINGLUPV	2018-04-13 22:43:03		1307974480	259d6540505bca1bdb842b20b40e8e84e9487df469aca3be6e1677f61623a752	3.63
PCSG00959	JP	Desire: Remaster Ver.	MISSING	MISSING	JP0072-PCSG00959_00-DESIREREMASTER01			1444627792		
PCSG00960	JP	Ken ga Kimi: Momoyo Tsuzuri (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0185/PCSG00960_00/JP0185-PCSG00960_00-REGPSV0004N00001_bg_1_8e530f3e72a39dee6524379339300f793079d735.pkg	KO5ifR1dQ+d7BRgYWphCbbE0A9sf5OoeEBwGcpMf2E58/tPM6Fq26nDbouUrdrFwHDpSOxrjgxsAAFWVFLsA	JP0185-PCSG00960_00-REGPSV0004N00001	2018-03-12 05:12:09	剣が君　百夜綴り	2950561040	c6482334ec0860cea44f0dcc2d32a316b540bb51f3b2ced62bbd4af9a362e2b0	3.63
PCSG00961	JP	Fata Morgana no Yakata (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0746/PCSG00961_00/JP0746-PCSG00961_00-FATAMORG00000000_bg_1_454e71d5a36173193b78dfbaedb40f07daeb2b19.pkg	KO5ifR1dQ+d7BRiYm5hBbbE0MwTZ7+YY4ujrHwS3Fp//5K4z5TSF/is4s7rlzVKfyJjRGB/cAADsdxR9	JP0746-PCSG00961_00-FATAMORG00000000	2018-06-01 17:56:07	ファタモルガーナの館 －COLLECTED EDITION－	1842674544	810eeec060e95e16e3595fefce20826304a58c23aa2eb7baa5e7bf573da083c8	3.63
PCSG00962	JP	Valkyria Revolution	MISSING	MISSING	JP0177-PCSG00962_00-VALKYRIAAZUREREV			2447740320		
PCSG00963	JP	end sleep	MISSING	MISSING	JP1497-PCSG00963_00-LLCS00000001DL4V			1428607216		
PCSG00964	JP	UNDER NIGHT IN-BIRTH Exe:Late[st] (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0036/PCSG00964_00/JP0036-PCSG00964_00-UNIEXEST00000000_bg_1_a4a4bf5d209096d5659a728aed58fc52d76ef625.pkg	KO5ifR1dQ+d7BQDtN4PaYmlmArI/1M/TNcI1OARmKT7/Oe3YPM/ZJ3GZDUdcaPmG/86jMT64AQCSpROo	JP0036-PCSG00964_00-UNIEXEST00000000	2018-06-22 19:38:28		3130935648	02182663399e268929279e6b05a3a862de5c0fb824a1b09665b98d0c292858d8	3.63
PCSG00965	JP	id: RebirthSession	MISSING	MISSING	JP0741-PCSG00965_00-IDVITA0000000100			1075283472		
PCSG00966	JP	Timepiece Ensemble	MISSING	MISSING	JP0741-PCSG00966_00-TIMEPIECE0000000			1468387520		
PCSG00967	JP	Owaru Sekai to Birthday (3.61+) [3.63]	http://zeus.dl.playstation.net/cdn/JP0741/PCSG00967_00/JP0741-PCSG00967_00-OWARUSEKAI000001_bg_1_1f40814480bd966233db6bdf20a1a33a30f3eb27.pkg	KO5ifR1dQ+d7BRiYmxhCbbE0MwfZ7x/uGBQa7Ort6AmxE5//GudK2zm4CTdrS+nnrt6tJTsa44MbAABgIxG1	JP0741-PCSG00967_00-OWARUSEKAI000001	2018-03-30 20:33:28	終わる世界とバースデイ	1294023552	75e7eb23fdb49760a2812f6bec2f1dd91b10d5ff8ad03267f23bc3ddd43963e4	3.63
PCSG00968	JP	Taishou Mebiusline: Teito Bibouroku Hare	MISSING	MISSING	JP0746-PCSG00968_00-MEBIUSLINEHARE00			2718330848		
PCSG00969	JP	Traveling Stars	MISSING	MISSING	JP0549-PCSG00969_00-0001000100010001			3145581312		
PCSG00970	JP	KLAP!! ～Kind Love And Punish～ Fun Party	MISSING	MISSING	JP0031-PCSG00970_00-KLAPFP0000000000			2152651392		
PCSG00971	JP	Asdivine Hearts (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0013/PCSG00971_00/JP0013-PCSG00971_00-JP0AHEARTS00VITA_bg_1_45b3c01a48992e334972bf39c9f2ee910960715a.pkg	MISSING	JP0013-PCSG00971_00-JP0AHEARTS00VITA	2018-03-10 11:00:02		252536928	016a3f80c2a25156aa3366ff0a157c19e531109bc2a43c0fb96947ae43d49937	3.63
PCSG00974	JP	Super Robot Taisen V (Premium Anime Song & Sound Edition)	MISSING	KO5ifR1dQ+d7BYBcArXF0twEZL9rMNBuw7CQ4KBwrwCgbfj853m0c/pmm4Y3UYm77GdVqpWPxvjgBgC2HxTj	JP0700-PCSG00974_00-EST001VTSRWJPSE0	2018-06-10 10:15:36	スーパーロボット大戦Ｖ プレミアムアニメソング＆サウンドエディション			
PCSG00975	JP	Harukanaru Toki no Naka de 6: Gentou Rondo (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00975_00/JP0106-PCSG00975_00-BBVITAPKG0000000_bg_1_408467de4b4cd624359e1df59ecf19d33433c9d0.pkg	KO5ifR1dg/J5YXyvAANDAzOoLZbmpiD7nZzCPEMcA7xh9uLznyRboMm0yUJ3EhXMrY/tEgoa5NHBPNLTIwDH4RH8	JP0106-PCSG00975_00-BBVITAPKG0000000	2018-03-20 14:41:30		1520962288	fc84750084966409efd396f024831c32acbffcf6b6b2b5096352426e450a9ad1	3.63
PCSG00977	JP	Touhou Genso Maroku W: The Devil of Decline (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0704/PCSG00977_00/JP0704-PCSG00977_00-ICHIGOBOSE001600_bg_1_a1117e6f5b627c8a814f0f9507e52c2119ac30f0.pkg	KO5ifR1dQ+d7BQBdYgK1xdLcHGS/p7OHp7u/kz/IIkOgY/H5z/H2M1v1Kgvl/sw1r9t/H3MajfHBDQB6fBTP	JP0704-PCSG00977_00-ICHIGOBOSE001600	2018-04-13 19:02:34		1077407744	3b5066ef72cf2a8d529654d06a3bad8f95095df50a85e0043d3d4d5264c922fc	3.65
PCSG00979	JP	Adventure Time: The Secret of the Nameless Kingdom	MISSING	MISSING	JP1398-PCSG00979_00-ADVENTURETIMEPAK			383941600		
PCSG00981	JP	FLOWERS: Toki-Hen (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/JP0548/PCSG00981_00/JP0548-PCSG00981_00-0000000000000000_bg_1_2e5b937a7f0807616a90f68a6b2d6cea5c6b4862.pkg	KO5ifR1dQ+d7BRiYmlhAbbG0MATZb4AG8Pnvti//4gV91lve/zJgrz9poDga44MbAACZYxMp	JP0548-PCSG00981_00-0000000000000000	2018-05-11 15:47:29		1618386176	02556d6328972b7538db6c4072fd4bc149440f5a3f2f9a353366c48698c7e982	3.61
PCSG00983	JP	Sengoku Shura SOUL (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/JP1070/PCSG00983_00/JP1070-PCSG00983_00-0000000000000001_bg_1_8fc1d27725e3192b7d73072c77aa847a28dce9c3.pkg	KO5ifR1dQ+d7BRgCnQK1xdLCGGS/ASowxOe/NOfvDalHu0PWhGzvmVt8a9lojA9uAACsFRRv	JP1070-PCSG00983_00-0000000000000001	2018-03-13 14:08:02	戦国修羅SOUL	5580880	a37b2fedef9cd05c558f250400197af0e8795dc2790e6e8c6ae1d64fd3c3aa15	3.61
PCSG00985	JP	Touhou Genso Wanderer (3.61+!) [3.61]	http://zeus.dl.playstation.net/cdn/JP0704/PCSG00985_00/JP0704-PCSG00985_00-APP0000000000001_bg_1_6837a9c328b38996e1adf4b027e17cf2f3a34239.pkg	KO5ifR1dQ+d7BQBdYgK1xdLCFGx/QIABEjDE57/srXFH5l+dvz7q18w/Kj9mpY3G+OAGAAz9FdIA	JP0704-PCSG00985_00-APP0000000000001	2018-03-20 01:07:12		1651590000	24443a246d7dc858da5298c0cef9716c4957d3f20a24578a4777e7523b16cd29	3.61
PCSG00986	JP	Nights of Azure 2: Bride of the New Moon (3.61+!) [3.65]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00986_00/JP0106-PCSG00986_00-NIGHTSOFAZURE000_bg_1_e85ea7b763e0c33a96edc67115b829dd56e5bdc9.pkg	KO5ifR1dQ+d7BRgYGphBbbG0MAPZ7+fp7hES7O/mGBUaBLILn/9O/dy1dD1raZjD+kuhQf55OqMxPrgBALdgFN8A	JP0106-PCSG00986_00-NIGHTSOFAZURE000	2018-03-31 16:09:35	よるのないくに２ ～新月の花嫁～	2606723536	4e348c609343f3772dcb182d93595bedb5bd160af23ac1080fd02e7fa65cfb5d	3.65
PCSG00987	JP	Blue Reflection: Maboroshi ni Mau - Shoujo no Ken (3.61+!) [3.63]	http://zeus.dl.playstation.net/cdn/JP0106/PCSG00987_00/JP0106-PCSG00987_00-BLUEREFLECTION00_bg_1_b4bcb1285284d87c175c01817877e569fa280d0c.pkg	KO5ifR1dQ+d7BRgYGphBbbG0MAfZ7+QT6hrk6ubj6hzi6e8HNAMPyNpwN/HZ7hvnFG9nsios/nhoNMYHNwAAN3kWZwAA	JP0106-PCSG00987_00-BLUEREFLECTION00	2018-03-19 17:11:58		2947341696	08fa1bb7998b69eeb0a00bf368fc6349784d627851f0bf9959d59c00cff387a2	3.63
PCSG00988	JP	Hatsuru Kotonaki Mirai Yori	MISSING	MISSING	JP0548-PCSG00988_00-0000000000000000			3566529360		
PCSG00989	JP	Moe Moe 2-Ji Daisenryaku 3	MISSING	MISSING	JP0393-PCSG00989_00-MOENIJI300000000			2155560992		
